"Loc","Type","Spec","TAG","date","Family","Order","lat","lng","Spec_group","Stage","Sex","Det","Number","Method","occurrenceID"
"L2","crtl","Trifolium pratense","L2_crtl",2023-06-10,"Fabaceae","Fabales",50.829258,4.671156,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:crtl:2023-06-10:272"
"L2","crtl","Trisetum flavescens","L2_crtl",2023-06-10,"Poaceae","Poales",50.829258,4.671156,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:crtl:2023-06-10:273"
"L2","crtl","Triticum aestivum","L2_crtl",2023-06-10,"Poaceae","Poales",50.829258,4.671156,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:crtl:2023-06-10:274"
"L2","crtl","Veronica arvensis","L2_crtl",2023-06-10,"Plantaginaceae","Lamiales",50.829258,4.671156,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:crtl:2023-06-10:275"
"L2","crtl","Veronica persica","L2_crtl",2023-06-10,"Plantaginaceae","Lamiales",50.829258,4.671156,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:crtl:2023-06-10:276"
"L2","crtl","Viola arvensis","L2_crtl",2023-06-10,"Violaceae","Malpighiales",50.829258,4.671156,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:crtl:2023-06-10:277"
"L2","tree","Acer pseudoplatanus","L2_tree",2023-06-10,"Sapindaceae","Sapindales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:278"
"L2","tree","Galium aparine","L2_tree",2023-06-10,"Rubiaceae","Gentianales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:279"
"L2","tree","Geum urbanum","L2_tree",2023-06-10,"Rosaceae","Rosales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:280"
"L2","tree","Holcus lanatus","L2_tree",2023-06-10,"Poaceae","Poales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:281"
"L2","tree","Juncus bufonius","L2_tree",2023-06-10,"Juncaceae","Poales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:282"
"L2","tree","Poa trivialis","L2_tree",2023-06-10,"Poaceae","Poales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",55,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:283"
"L2","tree","Prunus serotina","L2_tree",2023-06-10,"Rosaceae","Rosales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:284"
"L2","tree","Quercus robur","L2_tree",2023-06-10,"Fagaceae","Fagales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:285"
"L2","tree","Rubus Sec. Rubus","L2_tree",2023-06-10,"Rosaceae","Rosales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:286"
"L2","tree","Sambucus nigra","L2_tree",2023-06-10,"Viburnaceae","Dipsacales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",76,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:287"
"L2","tree","Urtica dioica","L2_tree",2023-06-10,"Urticaceae","Rosales",50.830441,4.670732,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:L2:tree:2023-06-10:288"
"Mb","crop","Chenopodium album","Mb_crop",2023-06-14,"Amaranthaceae","Caryophyllales",50.970043,3.755069,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crop:2023-06-14:289"
"Mb","crop","Galinsoga quadriradiata","Mb_crop",2023-06-14,"Asteraceae","Asterales",50.970043,3.755069,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crop:2023-06-14:290"
"Mb","crop","Hypochaeris radicata","Mb_crop",2023-06-14,"Asteraceae","Asterales",50.970043,3.755069,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crop:2023-06-14:291"
"Mb","crop","Persicaria amphibia","Mb_crop",2023-06-14,"Polygonaceae","Caryophyllales",50.970043,3.755069,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crop:2023-06-14:292"
"Mb","crop","Plantago major","Mb_crop",2023-06-14,"Plantaginaceae","Lamiales",50.970043,3.755069,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crop:2023-06-14:293"
"Mb","crop","Poa annua","Mb_crop",2023-06-14,"Poaceae","Poales",50.970043,3.755069,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crop:2023-06-14:294"
"Mb","crop","Triticum aestivum","Mb_crop",2023-06-14,"Poaceae","Poales",50.970043,3.755069,"plants","Ad","","Jari Vandendendriessche",95,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crop:2023-06-14:295"
"Mb","crtl","Achillea millefolium","Mb_crtl",2023-06-14,"Asteraceae","Asterales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:296"
"Mb","crtl","Anagallis arvensis","Mb_crtl",2023-06-14,"Primulaceae","Ericales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:297"
"Mb","crtl","Arrhenatherum elatius","Mb_crtl",2023-06-14,"Poaceae","Poales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:298"
"Mb","crtl","Chenopodium album","Mb_crtl",2023-06-14,"Amaranthaceae","Caryophyllales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:299"
"Mb","crtl","Dactylis glomerata","Mb_crtl",2023-06-14,"Poaceae","Poales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:300"
"Mb","crtl","Equisetum arvense","Mb_crtl",2023-06-14,"Equisetaceae","Equisetales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:301"
"Mb","crtl","Galinsoga quadriradiata","Mb_crtl",2023-06-14,"Asteraceae","Asterales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:302"
"Mb","crtl","Hordeum vulgare","Mb_crtl",2023-06-14,"Poaceae","Poales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:303"
"Mb","crtl","Lamium purpureum","Mb_crtl",2023-06-14,"Lamiaceae","Lamiales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:304"
"Mb","crtl","Matricaria chamomilla","Mb_crtl",2023-06-14,"Asteraceae","Asterales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:305"
"Mb","crtl","Papaver rhoeas","Mb_crtl",2023-06-14,"Papaveraceae","Ranunculales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:306"
"Mb","crtl","Persicaria amphibia","Mb_crtl",2023-06-14,"Polygonaceae","Caryophyllales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:307"
"Mb","crtl","Plantago major","Mb_crtl",2023-06-14,"Plantaginaceae","Lamiales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:308"
"Mb","crtl","Poa trivialis","Mb_crtl",2023-06-14,"Poaceae","Poales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:309"
"Mb","crtl","Polygonum aviculare","Mb_crtl",2023-06-14,"Polygonaceae","Caryophyllales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:310"
"Mb","crtl","Senecio vulgaris","Mb_crtl",2023-06-14,"Asteraceae","Asterales",50.969597,3.755234,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:crtl:2023-06-14:311"
"Mb","tree","Cirsium arvense","Mb_tree",2023-06-14,"Asteraceae","Asterales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:312"
"Mb","tree","Corylus avellana","Mb_tree",2023-06-14,"Betulaceae","Fagales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",10,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:313"
"Mb","tree","Crataegus monogyna","Mb_tree",2023-06-14,"Rosaceae","Rosales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",10,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:314"
"Mb","tree","Equisetum arvense","Mb_tree",2023-06-14,"Equisetaceae","Equisetales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:315"
"Mb","tree","Euonymus europaeus","Mb_tree",2023-06-14,"Celastraceae","Celastrales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:316"
"Mb","tree","Fraxinus excelsior","Mb_tree",2023-06-14,"Oleaceae","Lamiales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:317"
"Mb","tree","Galium aparine","Mb_tree",2023-06-14,"Rubiaceae","Gentianales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:318"
"Mb","tree","Hedera helix","Mb_tree",2023-06-14,"Araliaceae","Apiales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:319"
"Mb","tree","Holcus lanatus","Mb_tree",2023-06-14,"Poaceae","Poales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:320"
"Mb","tree","Lolium perenne","Mb_tree",2023-06-14,"Poaceae","Poales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:321"
"Mb","tree","Persicaria amphibia","Mb_tree",2023-06-14,"Polygonaceae","Caryophyllales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:322"
"Mb","tree","Poa annua","Mb_tree",2023-06-14,"Poaceae","Poales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:323"
"Mb","tree","Poa trivialis","Mb_tree",2023-06-14,"Poaceae","Poales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:324"
"Mb","tree","Populus x canadensis (P. deltoides x P. nigra)","Mb_tree",2023-06-14,"Salicaceae","Malpighiales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",75,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:325"
"Mb","tree","Prunus spec.","Mb_tree",2023-06-14,"Rosaceae","Rosales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:326"
"Mb","tree","Quercus robur","Mb_tree",2023-06-14,"Fagaceae","Fagales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",46,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:327"
"Mb","tree","Ranunculus repens","Mb_tree",2023-06-14,"Ranunculaceae","Ranunculales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:328"
"Mb","tree","Rosa multiflora","Mb_tree",2023-06-14,"Rosaceae","Rosales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:329"
"Mb","tree","Rubus Sec. Rubus","Mb_tree",2023-06-14,"Rosaceae","Rosales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:330"
"Mb","tree","Sonchus arvensis","Mb_tree",2023-06-14,"Asteraceae","Asterales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:331"
"Mb","tree","Triticum aestivum","Mb_tree",2023-06-14,"Poaceae","Poales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:332"
"Mb","tree","Urtica dioica","Mb_tree",2023-06-14,"Urticaceae","Rosales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:333"
"Mb","tree","Vicia hirsuta","Mb_tree",2023-06-14,"Fabaceae","Fabales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:334"
"Mb","tree","Vicia sativa","Mb_tree",2023-06-14,"Fabaceae","Fabales",50.970682,3.754116,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb:tree:2023-06-14:335"
"Mb1","crtl","Arrhenatherum elatius","Mb1_crtl",2023-05-23,"Poaceae","Poales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:336"
"Mb1","crtl","Cirsium arvense","Mb1_crtl",2023-05-23,"Asteraceae","Asterales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:337"
"Mb1","crtl","Convolvulus sepium","Mb1_crtl",2023-05-23,"Convolvulaceae","Solanales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:338"
"Mb1","crtl","Dactylis glomerata","Mb1_crtl",2023-05-23,"Poaceae","Poales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:339"
"Mb1","crtl","Equisetum fluviatile","Mb1_crtl",2023-05-23,"Equisetaceae","Equisetales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:340"
"Mb1","crtl","Holcus lanatus","Mb1_crtl",2023-05-23,"Poaceae","Poales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:341"
"Mb1","crtl","Poa annua","Mb1_crtl",2023-05-23,"Poaceae","Poales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:342"
"Mb1","crtl","Poa trivialis","Mb1_crtl",2023-05-23,"Poaceae","Poales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:343"
"Mb1","crtl","Ranunculus acris","Mb1_crtl",2023-05-23,"Ranunculaceae","Ranunculales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:344"
"Mb1","crtl","Ranunculus repens","Mb1_crtl",2023-05-23,"Ranunculaceae","Ranunculales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:345"
"Mb1","crtl","Sonchus oleraceus","Mb1_crtl",2023-05-23,"Asteraceae","Asterales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:346"
"Mb1","crtl","Symphytum officinale","Mb1_crtl",2023-05-23,"Boraginaceae","Boraginales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:347"
"Mb1","crtl","Taraxacum officinale s.l. (incl. all sec.)","Mb1_crtl",2023-05-23,"Asteraceae","Asterales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:348"
"Mb1","crtl","Trifolium dubium","Mb1_crtl",2023-05-23,"Fabaceae","Fabales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:349"
"Mb1","crtl","Trifolium repens","Mb1_crtl",2023-05-23,"Fabaceae","Fabales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:350"
"Mb1","crtl","Urtica dioica","Mb1_crtl",2023-05-23,"Urticaceae","Rosales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:351"
"Mb1","crtl","Vicia sativa","Mb1_crtl",2023-05-23,"Fabaceae","Fabales",50.962509,3.764582,"plants","Ad","","Jari Vandendendriessche",3,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:crtl:2023-05-23:352"
"Mb1","tree","Anthoxanthum odoratum","Mb1_tree",2023-05-23,"Poaceae","Poales",50.96162,3.764554,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:tree:2023-05-23:353"
"Mb1","tree","Arrhenatherum elatius","Mb1_tree",2023-05-23,"Poaceae","Poales",50.96162,3.764554,"plants","Ad","","Jari Vandendendriessche",35,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:tree:2023-05-23:354"
"Mb1","tree","Cerastium glomeratum","Mb1_tree",2023-05-23,"Caryophyllaceae","Caryophyllales",50.96162,3.764554,"plants","Ad","","Jari Vandendendriessche",25,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:tree:2023-05-23:355"
"Mb1","tree","Epilobium spec.","Mb1_tree",2023-05-23,"Onagraceae","Myrtales",50.96162,3.764554,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:tree:2023-05-23:356"
"Mb1","tree","Equisetum arvense","Mb1_tree",2023-05-23,"Equisetaceae","Equisetales",50.96162,3.764554,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:tree:2023-05-23:357"
"Mb1","tree","Galium aparine","Mb1_tree",2023-05-23,"Rubiaceae","Gentianales",50.96162,3.764554,"plants","Ad","","Jari Vandendendriessche",1,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:tree:2023-05-23:358"
"Mb1","tree","Holcus lanatus","Mb1_tree",2023-05-23,"Poaceae","Poales",50.96162,3.764554,"plants","Ad","","Jari Vandendendriessche",15,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:tree:2023-05-23:359"
"Mb1","tree","Poa annua","Mb1_tree",2023-05-23,"Poaceae","Poales",50.96162,3.764554,"plants","Ad","","Jari Vandendendriessche",7,"10m² quadrat","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:plants:10m² quadrat:Mb1:tree:2023-05-23:360"
