"","Loc","Type","Spec","Family","Order","Spec_group","lat","lng","date","Sampletime","Det","Stage","Sex","Method","occurrenceID"
"311","Mb1","crtl","Turdus philomelos","Turdidae","Passeriformes","birds",50.962509,3.764582,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:crtl:2023-05-23:311"
"312","Mb1","tree","Anas platyrhynchos","Anatidae","Anseriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:312"
"313","Mb1","tree","Anas platyrhynchos","Anatidae","Anseriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:313"
"314","Mb1","tree","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:314"
"315","Mb1","tree","Columba palumbus","Columbidae","Columbiformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:315"
"316","Mb1","tree","Corvus corone","Corvidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:316"
"317","Mb1","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:317"
"318","Mb1","tree","Dendrocopos major","Picidae","Piciformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:318"
"319","Mb1","tree","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:319"
"320","Mb1","tree","Hirundo rustica","Hirundinidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:320"
"321","Mb1","tree","Parus major","Paridae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:321"
"322","Mb1","tree","Phoenicurus ochruros","Muscicapidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:322"
"323","Mb1","tree","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:323"
"324","Mb1","tree","Picus viridis","Picidae","Piciformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:324"
"325","Mb1","tree","Prunella modularis","Prunellidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:325"
"326","Mb1","tree","Sitta europaea","Sittidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:326"
"327","Mb1","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:327"
"328","Mb1","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.96162,3.764554,2023-05-23,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Mb1:tree:2023-05-23:328"
"329","Me","crop","Alopochen aegyptiaca","Anatidae","Anseriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:329"
"330","Me","crop","Buteo buteo","Accipitridae","Accipitriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:330"
"331","Me","crop","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:331"
"332","Me","crop","Corvus corone","Corvidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:332"
"333","Me","crop","Coloeus monedula","Corvidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:333"
"334","Me","crop","Dendrocopos major","Picidae","Piciformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:334"
"335","Me","crop","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:335"
"336","Me","crop","Garrulus glandarius","Corvidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:336"
"337","Me","crop","Parus major","Paridae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:337"
"338","Me","crop","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:338"
"339","Me","crop","Pica pica","Corvidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:339"
"340","Me","crop","Picus viridis","Picidae","Piciformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:340"
"341","Me","crop","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:341"
"342","Me","crop","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:342"
"343","Me","crop","Turdus merula","Turdidae","Passeriformes","birds",50.98959,3.828819,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crop:2023-05-24:343"
"344","Me","crtl","Alopochen aegyptiaca","Anatidae","Anseriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:344"
"345","Me","crtl","Anas crecca","Anatidae","Anseriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:345"
"346","Me","crtl","Buteo buteo","Accipitridae","Accipitriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:346"
"347","Me","crtl","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:347"
"348","Me","crtl","Columba palumbus","Columbidae","Columbiformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:348"
"349","Me","crtl","Corvus corone","Corvidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:349"
"350","Me","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:350"
"351","Me","crtl","Dendrocopos major","Picidae","Piciformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:351"
"352","Me","crtl","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:352"
"353","Me","crtl","Parus major","Paridae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:353"
"354","Me","crtl","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:354"
"355","Me","crtl","Pica pica","Corvidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:355"
"356","Me","crtl","Picus viridis","Picidae","Piciformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:356"
"357","Me","crtl","Strix aluco","Strigidae","Strigiformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:357"
"358","Me","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:358"
"359","Me","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:359"
"360","Me","crtl","Turdus philomelos","Turdidae","Passeriformes","birds",50.988918,3.828591,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:crtl:2023-05-24:360"
"361","Me","tree","Anas platyrhynchos","Anatidae","Anseriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:361"
"362","Me","tree","Buteo buteo","Accipitridae","Accipitriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:362"
"363","Me","tree","Corvus corone","Corvidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:363"
"364","Me","tree","Coloeus monedula","Corvidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:364"
"365","Me","tree","Curruca communis","Sylviidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:365"
"366","Me","tree","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:366"
"367","Me","tree","Muscicapa striata","Muscicapidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:367"
"368","Me","tree","Parus major","Paridae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:368"
"369","Me","tree","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:369"
"370","Me","tree","Pica pica","Corvidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:370"
"371","Me","tree","Prunella modularis","Prunellidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:371"
"372","Me","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:372"
"373","Me","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:373"
"374","Me","tree","Turdus merula","Turdidae","Passeriformes","birds",50.989864,3.829628,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me:tree:2023-05-24:374"
"375","Me1","crtl","Aegithalos caudatus","Aegithalidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:375"
"376","Me1","crtl","Ardea cinerea","Ardeidae","Pelecaniformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:376"
"377","Me1","crtl","Buteo buteo","Accipitridae","Accipitriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:377"
"378","Me1","crtl","Columba palumbus","Columbidae","Columbiformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:378"
"379","Me1","crtl","Corvus corone","Corvidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:379"
"380","Me1","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:380"
"381","Me1","crtl","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:381"
"382","Me1","crtl","Pica pica","Corvidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:382"
"383","Me1","crtl","Regulus ignicapilla","Regulidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:383"
"384","Me1","crtl","Regulus regulus","Regulidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:384"
"385","Me1","crtl","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:385"
"386","Me1","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:386"
"387","Me1","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.99086,3.820881,2023-05-24,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording","DIGITAF_BIODIVERSITY_FLEMISH_TREEROWS:OCCURRENCE:birds:AudioMoth recording:Me1:crtl:2023-05-24:387"
